Plot	Plot_bexis	exploratory	habitat	root_decomposition	dung_removal	seed_depletion	browsing_percentage	insect_herbivory	caterpillars_predation	barkbeetle_predation	soil_beta_glucosidase	soil_Nacetyl_glucosaminidase	soil_xylanase	soil_carbon_fluxes	soil_respiration_2011	soil_respiration_2017	soil_respiration_2018	soil_respiration_2019	average_soil_respiration	soil_methane_oxidation	microbial_C	fine_roots_C	litter_C_2015	litter_C_2016	litter_C_2017	litter_C_2018	average_litter_C	soil_org_C_2011	soil_org_C_2014	average_soil_org_C	soil_potential_nitrification_2014	soil_potential_nitrification_2016	average_soil_potential_nitrification	ammonia_oxidizing_archaea	ammonia_oxidizing_bacteria	nitrite_oxidizing_nitrobacter	nitrite_oxidizing_nitrospira	forest_soil_nitrite_fluxes	forest_soil_ammonia_fluxes	soil_N_retention	microbial_N	fine_roots_N	litter_N_2015	litter_N_2016	litter_N_2017	litter_N_2018	average_litter_N	soil_N_2011	soil_N_2014	average_soil_N	soil_phosphatase_2011	soil_phosphatase_2014	average_soil_phosphatase	soil_P_retention_2011	soil_P_retention_2018	average_soil_P_retention	soil_P_soluble	soil_org_P_soluble	microbial_P	soil_olsenP_2014	soil_olsenP_2021	average_soil_olsenP	root_biomass_2011	root_biomass_2014	root_biomass_2017	average_root_biomass	litter_biomass_2015	litter_biomass_2016	litter_biomass_2017	litter_biomass_2018	litter_biomass_2019	litter_biomass_2020	litter_biomass_2021	average_litter_biomass
SEW30	SEW30	SCH	forest	15.8	1.1262573369371	23.2	0	2.46762659795497	0.392	0.11104020421187	229.822399236872	219.642384033545	204.30791732902	-0.35400621810066	23.73461	1.048023157187	1.36	1.85	0.600343034958356	0.7498437935	176.831845128668	493.378283911475	485.205	490.88	490.076666666667	491.265	489.356666666667	3.05	2.39	2.72	18.526	15.32702682	16.92651341	7760000	714000	362000	238000	0.00471825266840807	0.0805587981956432	0.0729873731844391	11.017881149502	11.7301981783633	8.92	7.31333333333333	9.27	8.87	8.59333333333333	0.13	0.11	0.12	1894.28619549667	2545.26	2219.77309774834	0.132163715158248	0.265	0.251375510331409	0.03	0.08	3.82	2.95	6.85	4.9	1.562	20.9	17.54	0.244214779174952	596.68	511.11	434.99	431.88	527.26	NA	23.9	420.97
SEW31	SEW31	SCH	forest	15.8	1.07689745603326	90.4	0	3.54188003265422	0.652	0.079625292740047	61.8205605494183	132.500717640584	61.4428073042197	-1.07507378510572	14.87924	0.744382099629926	1.77	2.39	0.631388188466966	0.739009322	83.5825408488317	469.659107016076	488.595	496.533333333333	490.733333333333	490.105	491.491666666667	2.27	2.22	2.245	15.153	12.27506329	13.714031645	12600000	489000	195000	0	0.00153343211723262	0.124431686285435	0.0910249408337885	4.85938447391121	14.8974190072793	7.075	8.24666666666667	8.02666666666667	9.13	8.11958333333333	0.12	0.11	0.115	822.238165724498	918.23	870.234082862249	0.109980112776443	0.683	0.428788013244233	0.11	0.1	7.17	17.66	13.74	15.7	4.452	7.8	33.23	0.381897842856539	529.16	474.5	587.55	500.38	911.75	482.1	20.67	500.872857142857
SEW32	SEW32	SCH	forest	15.6	1.26478860935172	10.4	16.39	1.76406691518344	0.272	0.125766871165644	130.882813221055	152.204097200805	88.5338819192703	-0.913585916994572	29.16893	1.35508505846446	2.45	2.12	0.820315191790409	0.822104474	172.179675089333	501.799671170101	492.11	492.853333333333	494.293333333333	493.58	493.209166666667	3.66	2.91	3.285	16.56	12.81034313	14.685171565	18700000	1710000	175000	0	0.00137615702828569	0.194029392397106	0.156372165754496	12.8388409282321	15.6109581345588	5.82	6.97	6.48666666666667	7.19	6.61666666666667	0.19	0.14	0.165	1555.18234626976	1811.03	1683.10617313488	0.0910940496158871	0	0.0865299831303959	0.08	0.13	4.3	9	12.04	10.52	1.326	5.1	32.21	0.216044694415344	332.27	368.54	276.14	237.46	NA	162.2	11.04	231.275
SEW33	SEW33	SCH	forest	16.8	0.901251247937675	100	NA	1.76485704054344	0.74	0.138932496075353	93.7554911954195	207.268671624323	54.3476332224023	-1.0103255215715	15.50193	0.561467537502029	1.75	1.83	0.548456180928686	0.249558611	76.8682175494839	NA	491.57	500.693333333333	496.46	494.265	495.747083333333	1.68	1.26	1.47	15.257	11.42059314	13.33879657	0	1470000	0	0	NA	0.0139746794132164	0.245338567222767	8.47102688153709	NA	6.44	8.00333333333333	8.41333333333333	7.705	7.64041666666667	0.07	0.05	0.06	234.729822942914	247.16	240.944911471457	0.0656440371654367	0	0.0623550874342255	0.08	0.08	8.47	32.76	21.91	27.335	4.512	39	35.84	0.544196376147533	506.45	440	522.21	485.98	896.82	550.01	33	490.638571428571
SEW34	SEW34	SCH	forest	16.2	1.57433935004667	96.6666666666667	NA	4.54162694460433	1	0.077088452088452	103.037597628169	159.090132989455	89.8274636991454	-0.918205126153164	17.53863	0.661515401880553	1.43	2.32	0.586489794366024	0.972315844	63.4061027114556	504.423010892732	477.71	495.2	487.076666666667	495.085	488.767916666667	1.95	1.81	1.88	10.387	8.20545161	9.296225805	6480000	2630000	6270	121000	0.00100082002851382	0.0866049860234022	0.160875160875161	5.04399150521848	11.6354621514634	8.1	10.44	7.75666666666667	7.95	8.56166666666667	0.09	0.08	0.085	644.860240799586	853.94	749.400120399793	0.110872860788081	0	0.105317820582851	0.09	0.07	16.2	19.92	13.1	16.51	1.662	19.6	17.2	0.241411485631952	434.17	505.29	577.65	411.09	1097.69	468.78	21.25	502.274285714286
SEW35	SEW35	SCH	forest	16.1	1.14841514672307	100	25	2.89189706307924	0.88	0.035857908847185	134.683334076568	138.020883227361	88.0997982369281	-0.926837571014153	NA	0.905094374905522	1.56	2.35	0.733851727134563	0.8376325465	102.447602248712	490.438658584765	480.39	491.916666666667	478.593333333333	473.525	481.10625	2.79	2.77	2.78	12.304	10.2332034	11.2686017	35400000	422000	6650	292000	0.00234851026570011	0.340544874789277	0.156225589751601	6.17503921071695	11.7152870623276	9.31	12.3	8.58	10.495	10.17125	0.15	0.14	0.145	1153.89026018235	1182.35	1168.12013009117	0.0880325631856524	0	0.0836218857268972	0.1	0.23	56.21	13.75	12.47	13.11	3.282	16	229	1.14653163096835	422.58	462.97	430.46	NA	NA	308.41	5.35	325.954
SEW36	SEW36	SCH	forest	15.1	0.678351767505206	100	NA	10.0738778588731	0.74	0.055949895615866	177.794929570994	313.6458556196	206	-0.286262932273393	38.867185	0.824859237108105	2.11	2.46	0.802274779888677	0.227677136	219.869181348399	513.513585848734	476.135	487.466666666667	477.746666666667	475.38	479.182083333333	2.95	3.15	3.05	13.741	11.59572506	12.66836253	166000000	668000	780000	167000	0.0074469754616374	1.58444344791969	0.057058085130663	17.9264317891025	13.6138091175842	10	12.9266666666667	9.33666666666667	11.895	11.0395833333333	0.17	0.18	0.175	2137.00859302388	2813.17	2475.08929651194	0.0341411376597524	0.89	0.455041417855348	0.15	0.19	0.89	37.65	32.19	34.92	4.702	18.6	35.4	0.454049947641338	475.11	575.34	577.43	304.43	1360.27	488.56	11.28	541.774285714286
SEW37	SEW37	SCH	forest	NA	0.671144611242913	100	NA	5.45243746722583	0.44	0.074766355140187	99.234590351903	267.540987184659	58.4274112722878	-0.933000515433337	NA	1.25320248588023	2.65	2.2	0.936945481207082	0.9693716735	139.621423784286	500.71256202772	478.34	491.186666666667	477.943333333333	482.24	482.4275	2.38	2.65	2.515	14.583	12.10476368	13.34388184	23400000	693000	149000	772000	0.00724251784600638	0.229042143607226	0.0725268349289237	13.3830709857597	13.9491878281696	8.865	11.84	8.28	10.155	9.785	0.14	0.15	0.145	1681.24588598588	1703.12	1692.18294299294	0.0893107541174362	1.908	0.990837715876854	0.08	0.22	2.09	18.91	10.58	14.745	6.752	21.8	39	0.581338249528345	430.76	551.68	302.39	344.01	780.71	445.58	14.22	409.907142857143
SEW38	SEW38	SCH	forest	15.1	1.14360880347972	100	0	8.79287244953776	1	0.019775216958316	130.341481221745	218.507208807551	72.6678465972517	-0.909042203882651	26.91395	0.755669390205037	2.82	2.55	0.83127422674927	0.237930387	128.441260466948	475.623868089688	479.815	490.48	477.826666666667	484.435	483.139166666667	2.54	2.81	2.675	24.302	18.78214723	21.542073615	186000000	1760000	9760	1920000	0.0151751587823119	1.78495633103776	0.0568407889501506	10.0169567048473	17.3123204150159	10.6	15.39	8.75666666666667	13.1	11.9616666666667	0.16	0.17	0.165	1343.63663422702	1394.99	1369.31331711351	0.0403479514892131	1.078	0.550207858766025	0.17	0.2	7.57	33.54	35.86	34.7	3.272	12.2	19.3	0.291127112360275	581.37	706.27	632.99	641.35	726.25	NA	6.5	549.121666666667
SEW39	SEW39	SCH	forest	19.4	0.988590055342912	100	NA	4.18362408439219	0.744	0.02197363164203	125.455115586045	173.012476854966	59.673262835664	-1.00520614053478	27.63649	1.08179112050148	1.93	2.27	0.736626687118134	0.4395573955	143.851208762724	500.03412142842	476.045	492.706666666667	473.33	512.78	488.715416666667	2.23	2.22	2.225	14.81	12.4986909	13.65434545	160000000	943000	411000	823000	0.00970387298802592	1.53001825088523	0.10919414719371	12.5349327995403	15.0483737039056	8.375	15.3733333333333	10.695	11.91	11.5883333333333	0.13	0.12	0.125	1450.95982467818	1361.26	1406.10991233909	0.10553553420268	0	0.10024790897673	0.06	0.2	5.09	6.56	9.76	8.16	0.902	15	16.1	0.178852697653563	509.96	726.98	NA	NA	1416.54	416.26	13.69	616.686
SEW40	SEW40	SCH	forest	19.4	1.14245369435655	100	0	2.98965287530517	0.978	0.016872160934458	126.762926069859	198.693971418835	56.9292826620498	-0.989745974314802	19.434265	0.864060011637407	2.24	2.64	0.750083839824048	0.4907248625	133.53316686117	466.889159838791	478.12	494.83	473.04	472.675	479.66625	2.16	2.1	2.13	5.778	4.252409917	5.0152049585	68400000	1730000	184000	3070000	0.0255886569716664	0.666696780441404	0.174733531364669	12.0969113848874	13.0855295749276	8.29	13.0766666666667	8.71	11.395	10.3679166666667	0.12	0.12	0.12	1377.32947226605	1278.04	1327.68473613303	0.0508723004119959	0.26	0.171782804426787	0.16	0.31	4.21	28.49	25.19	26.84	1.122	21.6	16.9	0.224047969609888	326.2	743.55	341.86	327.19	840.36	298.59	19.68	413.918571428571
SEW41	SEW41	SCH	forest	NA	0.861385210696007	100	10.26	3.00265415284591	0.72	0.053254437869822	104.83103006649	135.929582317881	69.4105799955302	-1.01667383507629	21.7693	1.25111069602474	2.19	2.05	0.734726166717089	0.979200392	124.239280439746	495.251304497771	477.61	488.696666666667	474.956666666667	483.135	481.099583333333	1.89	1.75	1.82	7.922	6.287672031	7.1048360155	14100000	757000	190000	2250000	0.0191875608515261	0.141239327919834	0.176025347650062	8.78262462496067	14.7415873102726	9.18	15.2933333333333	10.3066666666667	13.56	12.085	0.1	0.09	0.095	1059.79822867183	1129.16	1094.47911433592	0.0605512070907039	0.625	0.35429470230565	0.15	0.28	4.35	24.48	22.37	23.425	7.202	40	39.68	0.692416321888431	444.21	574.44	472.59	741.93	1263.25	513.84	10.95	574.458571428571
SEW42	SEW42	SCH	forest	NA	0.884287718781641	72.8	10	3.03587790084953	0.478	0.016689098250336	195.165521934992	290.261613904391	75.54687331277	-0.7905058190279	34.13442	1.04964363627778	2.5	1.9	0.789740288133262	0.927505827	144.043311588438	432.686887426514	476.345	489.556666666667	470.676666666667	470.165	476.685833333333	2.44	1.96	2.2	6.957	6.245987175	6.6014935875	110000000	1220000	885000	1160000	0.0160813778448242	1.05732234308702	0.139082058414465	15.8129189728367	17.1213716610877	7.165	14.3766666666667	7.64333333333333	9.175	9.59	0.14	0.12	0.13	1891.90223158619	1793.93	1842.9161157931	0.0843589082629493	0.537	0.335123330095269	0.05	0.14	1.29	3.2	5.39	4.295	7.182	51.8	64.17	0.845549965698425	237.87	376.65	319.49	343.68	888.52	372.5	11.59	364.328571428571
SEW43	SEW43	SCH	forest	NA	1.01336897128742	100	4.76	1.43834024976292	0.38	0.018617021276596	127.642944644145	269.797731182141	81.5799315974471	-0.827025421889833	28.82892	1.27159926360715	0.97	2.48	0.674549288381927	1.2116367945	133.50277650101	483.633452544901	469.595	491.463333333333	469.873333333333	471.855	475.696666666667	NA	2.15	2.15	4.284	4.198927625	4.2414638125	130000000	2570000	1290000	1840000	0.0246135514201954	1.26028792504088	0.218674830527006	8.38734957369332	14.3245942491255	7.46	14.32	8.53333333333333	9.155	9.86708333333333	NA	0.12	0.12	1351.16083420215	1189.82	1270.49041710107	0.0489874389477424	0	0.0465330313409425	0.11	0.26	1.01	24.04	21.64	22.84	5.152	38	35.7	0.569343453912722	364.74	566.4	426.59	311.48	870.99	353.97	7.34	414.501428571429
SEW44	SEW44	SCH	forest	12.4	1.03995077999561	NA	0	3.58418961063605	NA	0.0091519219036	88.691966947847	124.512807893094	35.9028451386833	-1.16345736284786	26.06238	1.88106067000018	1.77	2.04	0.777763024994829	1.001085116	107.103834702365	467.481452811044	476.44	496.77	476.173333333333	481.34	482.680833333333	2	2.12	2.06	10.718	7.986102814	9.352051407	32300000	2980000	212000	1210000	0.0111822588241271	0.335392305917193	0.214454214025306	9.95655256063999	9.72852631513048	8.645	14.32	9.84666666666667	11.315	11.0316666666667	0.11	0.11	0.11	917.757089385296	1504.15	1210.95354469265	0.0758324267913901	0	0.0720330102642793	0.14	0.26	3.74	21.52	17.39	19.455	0.236	54.3	31.7	0.397097148081724	522.82	NA	347.87	458.36	844.7	318.75	30.47	420.495
SEW45	SEW45	SCH	forest	NA	1.19057703122625	60	NA	16.7751915408235	0.62	0.065217391304348	150.485963222879	214.861416682619	56.549930284997	-0.961604956976332	25.48132	0.923690554578299	1.71	1.6	0.607620232134997	0.597733554	109.651646984127	485.995915677762	477.28	489.27	479.406666666667	478.015	480.992916666667	2.17	1.98	2.075	1.202	0.958387392	1.080193696	85900000	969000	151000	403000	0.00435651996383011	0.825827500644009	0.0668762121313449	5.57863129606288	14.3359868223181	9.4	12.9566666666667	11.43	12.745	11.6329166666667	0.12	0.12	0.12	1872.44751745825	1251.54	1561.99375872913	0.0596479094649295	0.607	0.344889476753711	0.07	0.22	2.68	6.1	9.25	7.675	5.012	21.5	22.96	0.433026512255973	480.65	503.71	489.97	639.28	1228.86	454.21	10.63	543.901428571429
SEW46	SEW46	SCH	forest	NA	0.79151147486492	71.2	NA	6.86445136858235	0.72	0.033966967902773	101.513299490583	234.730939440696	60.4801292329033	-0.955927943333348	26.43679	0.934047195666848	2.1	2.37	0.744900039605861	0.699014053	117.541444341357	431.592532612634	475.31	484.316666666667	476.94	476.335	478.225416666667	2.25	1.93	2.09	7.915	5.927612808	6.921306404	191000000	2180000	388000	2060000	0.0192504708871049	1.8364820197586	0.171880371261602	10.9694874892621	18.2363209318282	8.86	12.6466666666667	9.38333333333333	10.405	10.32375	0.14	0.12	0.13	2869.80092638478	1086.44	1978.12046319239	0.0474655131316779	0.738	0.395521970397831	0.15	0.2	17.09	25.87	28.61	27.24	2.302	16	22.6	0.276246301909945	675.67	496.32	628.5	422.4	1635.96	527.29	12.47	628.372857142857
SEW47	SEW47	SCH	forest	11.7	0.937967890803484	50	NA	5.10746028994768	0.708	0.04811320754717	179.591081821721	217.241897410312	102.219490038122	-0.77025822591097	21.12902	0.858679315684159	2.24	2.73	0.767490665986051	0.681446081	140.353893001883	471.856973431407	480.1	483.46	476.573333333333	464.475	476.152083333333	2.76	2.44	2.6	1.485	1.158654919	1.3218274595	57500000	270000	271000	162000	0.00340500567570115	0.549195394354769	0.237135404315864	13.343472685035	13.4335893843958	9.675	11.7566666666667	10.86	9.675	10.4916666666667	0.16	0.14	0.15	1641.45443600087	1410.35	1525.90221800043	0.0430053075876252	1.02	0.525191142319756	0.14	0.22	4.34	37.32	30.99	34.155	6.772	18	37.2	0.556957575403387	525.88	713.47	801.99	462.51	1780.6	453.26	10.03	678.248571428571
SEW48	SEW48	SCH	forest	19.2	1.39587811759497	39.2	100	10.3090209166638	0.42	0.034909090909091	177.99	262.26	67.07	-0.859744494319217	25.28715	1.23781685976703	1.7	2.13	0.700982459084577	0.608552148	143.307419126287	453.393306683394	475.265	483.18	480.393333333333	475.52	478.589583333333	2.26	2.51	2.385	16.042	13.56091031	14.801455155	18400000	5810000	308000	495000	0.00631459482121946	0.230154414009502	0.0963391136801541	10.3063611773466	10.9134206024084	13.64	12.45	13.4266666666667	13.66	13.2941666666667	0.14	0.13	0.135	1384.48625399221	1551.59	1468.0381269961	0.121848744659109	1.325	0.744911615437189	0.12	0.22	4.61	31.14	33.67	32.405	3.372	17	21.8	0.328792922761394	596.18	511.21	558.6	918.46	733.06	481.27	17.08	545.122857142857
SEW49	SEW49	SCH	forest	15.8	1.04112074147682	100	0	4.67355134531464	0.9	0.04522995058913	106.638510118033	202.398155407835	104.159821353336	-0.819880526757722	26.16602	0.783649708323768	1.57	2.36	0.662531150229903	0.2707321265	112.556451181287	469.905378345411	476.005	493.843333333333	478.333333333333	478.76	481.735416666667	2.39	2.32	2.355	25.474	21.67908884	23.57654442	60900000	675000	404000	743000	0.00901972635110675	0.585367948890339	0.103788271925272	7.73428228511209	16.0897448472749	8.265	13.2766666666667	10.4433333333333	10.33	10.57875	0.13	0.12	0.125	1488.70783121033	1081.48	1285.09391560516	0.123706001378657	0	0.117507984962357	0.08	0.22	16.35	11.52	12.46	11.99	1.802	12	21.43	0.228657468110731	459.62	665.37	620.93	422.68	1450.44	409.86	11.06	577.137142857143
SEW50	SEW50	SCH	forest	15.8	1.08191722509103	79	NA	7.35340465502354	0.542	0.10673665791776	105.32	293.607914141864	77.97	-0.830406773979567	NA	1.13256160045648	2.01	2.03	0.792450791617966	0.840153911	175.971110853901	466.293543075942	473.34	493.746666666667	429.836666666667	474.775	467.924583333333	2.09	2.65	2.37	18.451	14.80017394	16.62558697	57100000	5960000	58800	1390000	0.011393007443316	0.599485227073078	0.227014755959137	24.4851308790876	12.5980265604792	9.075	11.2266666666667	9.95333333333333	8.37	9.65625	0.13	0.16	0.145	1235.92229876637	1173.1	1204.51114938319	0.0496418051882561	0	0.0471546120039113	0.12	0.28	5.65	37.47	32.32	34.895	3.905	29.8	45	0.507894009322529	380.1	553.68	462.07	374.78	NA	367.73	3.36	356.953333333333
